8760.363519552357 1
9390.664500677478 1
10065.377141969491 1
10115.659539255197 1
10188.769093040128 1
10470.985265439731 1
10481.7358547371 1
10511.253795030883 1
10755.658994617426 1
10855.606862915723 1
11105.66440210692 1
11265.903316485315 1
11640.229246919887 1
11710.207559486276 1
12174.408885630337 1
12489.567282036547 1
12722.074215710334 1
12827.22383583045 1
12972.920875700507 1
13040.130806558189 1
13056.97008349829 1
13070.832705918116 1
13255.16397184506 1
13333.956666271997 1
13355.651900853532 1
13396.41698766694 1
13407.045157067845 1
13482.804879898846 1
13641.40585667965 1
13647.20610844795 1
13679.738620231656 1
13699.617206756484 1
13727.102488706618 1
13900.915788387028 1
13948.391491285603 1
14027.937443086743 1
14210.390230842757 1
14284.595877632893 1
14370.602223782424 1
14411.96084383021 1
14490.608211590532 1
14493.253622192942 1
14568.024607064724 1
14604.311076968408 1
14617.421931163091 1
14662.589849854514 1
14669.130713495195 1
14680.60473306224 1
14704.739047260337 1
14740.879016087983 1
14752.724383273013 1
14777.29620970252 1
14808.533679456987 1
14866.488290288531 1
14941.835323055231 1
14951.956271618908 1
15102.924535400078 1
15116.354716401454 1
15130.77678815588 1
15162.183292713053 1
15168.527494305747 1
15178.928951401693 1
15238.332362503068 1
15244.965588264795 1
15271.216802283987 1
15289.155198611114 1
15318.154390784704 1
15338.076842607132 1
15358.371022131567 1
15397.904817032831 1
15416.412002289904 1
15438.168588097617 1
15472.499279973315 1
15501.150428853496 1
15521.395696933803 1
15570.15712409474 1
15644.833502861455 1
15655.646191780617 1
15689.871046011045 1
15774.574947299378 1
15821.260263959955 1
15822.155849451528 1
15942.459346632331 1
15983.32945742887 1
16001.396263329836 1
16011.965448154268 1
16042.763401683333 1
16048.06301807208 1
16183.349783556963 1
16219.241735481226 1
16249.105343712568 1
16276.155901167636 1
16294.920099242938 1
16463.284007861264 1
16467.29425580516 1
16483.292094499222 1
16513.836760420712 1
16543.219833459454 1
16569.666737776315 1
16574.19308874549 1
16649.284858056555 1
16701.498099030654 1
16727.356084091494 1
16767.971332611152 1
16790.067803341346 1
16824.79212616504 1
16825.324754295078 1
16860.273078047936 1
16880.882923253408 1
16915.287723025373 1
16925.382918007326 1
16984.541579237008 1
16991.059912356697 1
16994.85422980705 1
17000.547844863777 1
17058.943815627983 1
17083.47094595631 1
17124.40443702204 1
17138.233643599462 1
17217.43598041664 1
17228.811794151967 1
17260.976692415818 1
17362.461978591768 1
17370.206059247535 1
17377.167005379513 1
17404.195844516915 1
17404.609505590568 1
17412.750320166608 1
